Tick;Step;Rule;speed;0_Position;1_Position;ID
207;207;;1.5;221;185;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
207;207;;1.5;227;203;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
207;207;;1.5;221;185;0193dabb-4810-4d11-842b-6ba905240ebb
207;207;;1.5;205;156;b7fd22e4-83af-4875-99e4-a04860578d25
207;207;;1.5;207;158;b7779038-56d6-4363-929f-aef47f760de4
207;207;;1.5;204;156;596f26b4-de5f-4927-a4b7-43eb97bfb856
207;207;;1.5;216;171;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
207;207;;1.5;215;168;bdbbabf5-d97f-46bc-b016-9631c0123a39
207;207;;1.5;206;156;4fd36160-e387-4502-b545-41e9ecd02684
208;208;;1.5;218;178;6a51b22d-3640-40f2-91e3-95587ea6605a
208;208;;1.5;221;186;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
208;208;;1.5;227;204;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
208;208;;1.5;221;186;0193dabb-4810-4d11-842b-6ba905240ebb
208;208;;1.5;206;157;b7fd22e4-83af-4875-99e4-a04860578d25
208;208;;1.5;208;159;b7779038-56d6-4363-929f-aef47f760de4
208;208;;1.5;205;157;596f26b4-de5f-4927-a4b7-43eb97bfb856
208;208;;1.5;216;172;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
208;208;;1.5;215;169;bdbbabf5-d97f-46bc-b016-9631c0123a39
208;208;;1.5;207;157;4fd36160-e387-4502-b545-41e9ecd02684
209;209;;1.5;218;179;6a51b22d-3640-40f2-91e3-95587ea6605a
209;209;;1.5;221;187;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
209;209;;1.5;227;205;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
209;209;;1.5;221;187;0193dabb-4810-4d11-842b-6ba905240ebb
209;209;;1.5;207;158;b7fd22e4-83af-4875-99e4-a04860578d25
209;209;;1.5;209;160;b7779038-56d6-4363-929f-aef47f760de4
209;209;;1.5;206;158;596f26b4-de5f-4927-a4b7-43eb97bfb856
209;209;;1.5;216;173;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
209;209;;1.5;215;170;bdbbabf5-d97f-46bc-b016-9631c0123a39
209;209;;1.5;208;158;4fd36160-e387-4502-b545-41e9ecd02684
210;210;;1.5;218;180;6a51b22d-3640-40f2-91e3-95587ea6605a
210;210;;1.5;221;188;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
210;210;;1.5;227;206;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
210;210;;1.5;221;188;0193dabb-4810-4d11-842b-6ba905240ebb
210;210;;1.5;208;159;b7fd22e4-83af-4875-99e4-a04860578d25
210;210;;1.5;210;161;b7779038-56d6-4363-929f-aef47f760de4
210;210;;1.5;207;159;596f26b4-de5f-4927-a4b7-43eb97bfb856
210;210;;1.5;216;174;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
210;210;;1.5;215;171;bdbbabf5-d97f-46bc-b016-9631c0123a39
210;210;;1.5;209;159;4fd36160-e387-4502-b545-41e9ecd02684
211;211;;1.5;218;181;6a51b22d-3640-40f2-91e3-95587ea6605a
211;211;;1.5;221;189;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
211;211;;1.5;227;207;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
211;211;;1.5;221;189;0193dabb-4810-4d11-842b-6ba905240ebb
211;211;;1.5;209;160;b7fd22e4-83af-4875-99e4-a04860578d25
211;211;;1.5;211;162;b7779038-56d6-4363-929f-aef47f760de4
211;211;;1.5;208;160;596f26b4-de5f-4927-a4b7-43eb97bfb856
211;211;;1.5;216;175;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
211;211;;1.5;215;172;bdbbabf5-d97f-46bc-b016-9631c0123a39
211;211;;1.5;210;160;4fd36160-e387-4502-b545-41e9ecd02684
212;212;;1.5;218;182;6a51b22d-3640-40f2-91e3-95587ea6605a
212;212;;1.5;221;190;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
212;212;;1.5;227;208;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
212;212;;1.5;221;190;0193dabb-4810-4d11-842b-6ba905240ebb
212;212;;1.5;210;161;b7fd22e4-83af-4875-99e4-a04860578d25
212;212;;1.5;211;163;b7779038-56d6-4363-929f-aef47f760de4
212;212;;1.5;209;161;596f26b4-de5f-4927-a4b7-43eb97bfb856
212;212;;1.5;216;176;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
212;212;;1.5;215;173;bdbbabf5-d97f-46bc-b016-9631c0123a39
212;212;;1.5;210;161;4fd36160-e387-4502-b545-41e9ecd02684
213;213;;1.5;218;183;6a51b22d-3640-40f2-91e3-95587ea6605a
213;213;;1.5;221;191;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
213;213;;1.5;227;209;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
213;213;;1.5;221;191;0193dabb-4810-4d11-842b-6ba905240ebb
213;213;;1.5;210;162;b7fd22e4-83af-4875-99e4-a04860578d25
213;213;;1.5;211;164;b7779038-56d6-4363-929f-aef47f760de4
213;213;;1.5;210;162;596f26b4-de5f-4927-a4b7-43eb97bfb856
213;213;;1.5;216;177;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
213;213;;1.5;215;174;bdbbabf5-d97f-46bc-b016-9631c0123a39
213;213;;1.5;210;162;4fd36160-e387-4502-b545-41e9ecd02684
214;214;;1.5;218;184;6a51b22d-3640-40f2-91e3-95587ea6605a
214;214;;1.5;221;192;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
214;214;;1.5;227;210;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
214;214;;1.5;221;192;0193dabb-4810-4d11-842b-6ba905240ebb
214;214;;1.5;210;163;b7fd22e4-83af-4875-99e4-a04860578d25
214;214;;1.5;211;165;b7779038-56d6-4363-929f-aef47f760de4
214;214;;1.5;210;163;596f26b4-de5f-4927-a4b7-43eb97bfb856
214;214;;1.5;216;178;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
214;214;;1.5;215;175;bdbbabf5-d97f-46bc-b016-9631c0123a39
214;214;;1.5;210;163;4fd36160-e387-4502-b545-41e9ecd02684
215;215;;1.5;218;185;6a51b22d-3640-40f2-91e3-95587ea6605a
215;215;;1.5;221;193;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
215;215;;1.5;227;211;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
215;215;;1.5;221;193;0193dabb-4810-4d11-842b-6ba905240ebb
215;215;;1.5;210;164;b7fd22e4-83af-4875-99e4-a04860578d25
215;215;;1.5;211;166;b7779038-56d6-4363-929f-aef47f760de4
215;215;;1.5;210;164;596f26b4-de5f-4927-a4b7-43eb97bfb856
215;215;;1.5;216;179;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
215;215;;1.5;215;176;bdbbabf5-d97f-46bc-b016-9631c0123a39
215;215;;1.5;210;164;4fd36160-e387-4502-b545-41e9ecd02684
216;216;;1.5;218;186;6a51b22d-3640-40f2-91e3-95587ea6605a
216;216;;1.5;221;194;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
216;216;;1.5;227;212;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
216;216;;1.5;221;194;0193dabb-4810-4d11-842b-6ba905240ebb
216;216;;1.5;210;165;b7fd22e4-83af-4875-99e4-a04860578d25
216;216;;1.5;211;167;b7779038-56d6-4363-929f-aef47f760de4
216;216;;1.5;210;165;596f26b4-de5f-4927-a4b7-43eb97bfb856
216;216;;1.5;216;180;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
216;216;;1.5;215;177;bdbbabf5-d97f-46bc-b016-9631c0123a39
216;216;;1.5;210;165;4fd36160-e387-4502-b545-41e9ecd02684
217;217;;1.5;218;187;6a51b22d-3640-40f2-91e3-95587ea6605a
217;217;;1.5;221;195;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
217;217;;1.5;227;213;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
217;217;;1.5;221;195;0193dabb-4810-4d11-842b-6ba905240ebb
217;217;;1.5;210;166;b7fd22e4-83af-4875-99e4-a04860578d25
217;217;;1.5;211;168;b7779038-56d6-4363-929f-aef47f760de4
217;217;;1.5;210;166;596f26b4-de5f-4927-a4b7-43eb97bfb856
217;217;;1.5;216;181;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
217;217;;1.5;215;178;bdbbabf5-d97f-46bc-b016-9631c0123a39
217;217;;1.5;210;166;4fd36160-e387-4502-b545-41e9ecd02684
218;218;;1.5;218;188;6a51b22d-3640-40f2-91e3-95587ea6605a
218;218;;1.5;221;196;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
218;218;;1.5;227;214;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
218;218;;1.5;221;196;0193dabb-4810-4d11-842b-6ba905240ebb
218;218;;1.5;210;167;b7fd22e4-83af-4875-99e4-a04860578d25
218;218;;1.5;211;169;b7779038-56d6-4363-929f-aef47f760de4
218;218;;1.5;210;167;596f26b4-de5f-4927-a4b7-43eb97bfb856
218;218;;1.5;216;182;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
218;218;;1.5;215;179;bdbbabf5-d97f-46bc-b016-9631c0123a39
218;218;;1.5;210;167;4fd36160-e387-4502-b545-41e9ecd02684
219;219;;1.5;218;189;6a51b22d-3640-40f2-91e3-95587ea6605a
219;219;;1.5;221;197;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
219;219;;1.5;227;215;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
219;219;;1.5;221;197;0193dabb-4810-4d11-842b-6ba905240ebb
219;219;;1.5;210;168;b7fd22e4-83af-4875-99e4-a04860578d25
219;219;;1.5;211;170;b7779038-56d6-4363-929f-aef47f760de4
219;219;;1.5;210;168;596f26b4-de5f-4927-a4b7-43eb97bfb856
219;219;;1.5;216;183;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
219;219;;1.5;215;180;bdbbabf5-d97f-46bc-b016-9631c0123a39
219;219;;1.5;210;168;4fd36160-e387-4502-b545-41e9ecd02684
220;220;;1.5;218;190;6a51b22d-3640-40f2-91e3-95587ea6605a
220;220;;1.5;221;198;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
220;220;;1.5;227;216;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
220;220;;1.5;221;198;0193dabb-4810-4d11-842b-6ba905240ebb
220;220;;1.5;210;169;b7fd22e4-83af-4875-99e4-a04860578d25
220;220;;1.5;211;171;b7779038-56d6-4363-929f-aef47f760de4
220;220;;1.5;210;169;596f26b4-de5f-4927-a4b7-43eb97bfb856
220;220;;1.5;216;184;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
220;220;;1.5;215;181;bdbbabf5-d97f-46bc-b016-9631c0123a39
220;220;;1.5;210;169;4fd36160-e387-4502-b545-41e9ecd02684
221;221;;1.5;218;191;6a51b22d-3640-40f2-91e3-95587ea6605a
221;221;;1.5;221;199;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
221;221;;1.5;227;217;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
221;221;;1.5;221;199;0193dabb-4810-4d11-842b-6ba905240ebb
221;221;;1.5;210;170;b7fd22e4-83af-4875-99e4-a04860578d25
221;221;;1.5;211;172;b7779038-56d6-4363-929f-aef47f760de4
221;221;;1.5;210;170;596f26b4-de5f-4927-a4b7-43eb97bfb856
221;221;;1.5;216;185;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
221;221;;1.5;215;182;bdbbabf5-d97f-46bc-b016-9631c0123a39
221;221;;1.5;210;170;4fd36160-e387-4502-b545-41e9ecd02684
222;222;;1.5;218;192;6a51b22d-3640-40f2-91e3-95587ea6605a
222;222;;1.5;221;200;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
222;222;;1.5;227;218;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
222;222;;1.5;221;200;0193dabb-4810-4d11-842b-6ba905240ebb
222;222;;1.5;210;171;b7fd22e4-83af-4875-99e4-a04860578d25
222;222;;1.5;211;173;b7779038-56d6-4363-929f-aef47f760de4
222;222;;1.5;210;171;596f26b4-de5f-4927-a4b7-43eb97bfb856
222;222;;1.5;216;186;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
222;222;;1.5;215;183;bdbbabf5-d97f-46bc-b016-9631c0123a39
222;222;;1.5;210;171;4fd36160-e387-4502-b545-41e9ecd02684
223;223;;1.5;218;193;6a51b22d-3640-40f2-91e3-95587ea6605a
223;223;;1.5;221;201;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
223;223;;1.5;227;219;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
223;223;;1.5;221;201;0193dabb-4810-4d11-842b-6ba905240ebb
223;223;;1.5;210;172;b7fd22e4-83af-4875-99e4-a04860578d25
223;223;;1.5;211;174;b7779038-56d6-4363-929f-aef47f760de4
223;223;;1.5;210;172;596f26b4-de5f-4927-a4b7-43eb97bfb856
223;223;;1.5;216;187;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
223;223;;1.5;215;184;bdbbabf5-d97f-46bc-b016-9631c0123a39
223;223;;1.5;210;172;4fd36160-e387-4502-b545-41e9ecd02684
224;224;;1.5;218;194;6a51b22d-3640-40f2-91e3-95587ea6605a
224;224;;1.5;221;202;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
224;224;;1.5;227;220;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
224;224;;1.5;221;202;0193dabb-4810-4d11-842b-6ba905240ebb
224;224;;1.5;210;173;b7fd22e4-83af-4875-99e4-a04860578d25
224;224;;1.5;211;175;b7779038-56d6-4363-929f-aef47f760de4
224;224;;1.5;210;173;596f26b4-de5f-4927-a4b7-43eb97bfb856
224;224;;1.5;216;188;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
224;224;;1.5;215;185;bdbbabf5-d97f-46bc-b016-9631c0123a39
224;224;;1.5;210;173;4fd36160-e387-4502-b545-41e9ecd02684
225;225;;1.5;218;195;6a51b22d-3640-40f2-91e3-95587ea6605a
225;225;;1.5;221;203;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
225;225;;1.5;227;221;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
225;225;;1.5;221;203;0193dabb-4810-4d11-842b-6ba905240ebb
225;225;;1.5;210;174;b7fd22e4-83af-4875-99e4-a04860578d25
225;225;;1.5;211;176;b7779038-56d6-4363-929f-aef47f760de4
225;225;;1.5;210;174;596f26b4-de5f-4927-a4b7-43eb97bfb856
225;225;;1.5;216;189;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
225;225;;1.5;215;186;bdbbabf5-d97f-46bc-b016-9631c0123a39
225;225;;1.5;210;174;4fd36160-e387-4502-b545-41e9ecd02684
226;226;;1.5;218;196;6a51b22d-3640-40f2-91e3-95587ea6605a
226;226;;1.5;221;204;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
226;226;;1.5;227;222;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
226;226;;1.5;221;204;0193dabb-4810-4d11-842b-6ba905240ebb
226;226;;1.5;210;175;b7fd22e4-83af-4875-99e4-a04860578d25
226;226;;1.5;211;177;b7779038-56d6-4363-929f-aef47f760de4
226;226;;1.5;210;175;596f26b4-de5f-4927-a4b7-43eb97bfb856
226;226;;1.5;216;190;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
226;226;;1.5;215;187;bdbbabf5-d97f-46bc-b016-9631c0123a39
226;226;;1.5;210;175;4fd36160-e387-4502-b545-41e9ecd02684
227;227;;1.5;218;197;6a51b22d-3640-40f2-91e3-95587ea6605a
227;227;;1.5;221;205;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
227;227;;1.5;227;223;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
227;227;;1.5;221;205;0193dabb-4810-4d11-842b-6ba905240ebb
227;227;;1.5;210;176;b7fd22e4-83af-4875-99e4-a04860578d25
227;227;;1.5;211;178;b7779038-56d6-4363-929f-aef47f760de4
227;227;;1.5;210;176;596f26b4-de5f-4927-a4b7-43eb97bfb856
227;227;;1.5;216;191;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
227;227;;1.5;215;188;bdbbabf5-d97f-46bc-b016-9631c0123a39
227;227;;1.5;210;176;4fd36160-e387-4502-b545-41e9ecd02684
228;228;;1.5;218;198;6a51b22d-3640-40f2-91e3-95587ea6605a
228;228;;1.5;221;206;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
228;228;;1.5;227;224;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
228;228;;1.5;221;206;0193dabb-4810-4d11-842b-6ba905240ebb
228;228;;1.5;210;177;b7fd22e4-83af-4875-99e4-a04860578d25
228;228;;1.5;211;179;b7779038-56d6-4363-929f-aef47f760de4
228;228;;1.5;210;177;596f26b4-de5f-4927-a4b7-43eb97bfb856
228;228;;1.5;216;192;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
228;228;;1.5;215;189;bdbbabf5-d97f-46bc-b016-9631c0123a39
228;228;;1.5;210;177;4fd36160-e387-4502-b545-41e9ecd02684
229;229;;1.5;218;199;6a51b22d-3640-40f2-91e3-95587ea6605a
229;229;;1.5;221;207;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
229;229;;1.5;227;225;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
229;229;;1.5;221;207;0193dabb-4810-4d11-842b-6ba905240ebb
229;229;;1.5;210;178;b7fd22e4-83af-4875-99e4-a04860578d25
229;229;;1.5;211;180;b7779038-56d6-4363-929f-aef47f760de4
229;229;;1.5;210;178;596f26b4-de5f-4927-a4b7-43eb97bfb856
229;229;;1.5;216;193;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
229;229;;1.5;215;190;bdbbabf5-d97f-46bc-b016-9631c0123a39
229;229;;1.5;210;178;4fd36160-e387-4502-b545-41e9ecd02684
230;230;;1.5;218;200;6a51b22d-3640-40f2-91e3-95587ea6605a
230;230;;1.5;221;208;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
230;230;;1.5;227;226;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
230;230;;1.5;221;208;0193dabb-4810-4d11-842b-6ba905240ebb
230;230;;1.5;210;179;b7fd22e4-83af-4875-99e4-a04860578d25
230;230;;1.5;211;181;b7779038-56d6-4363-929f-aef47f760de4
230;230;;1.5;210;179;596f26b4-de5f-4927-a4b7-43eb97bfb856
230;230;;1.5;216;194;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
230;230;;1.5;215;191;bdbbabf5-d97f-46bc-b016-9631c0123a39
230;230;;1.5;210;179;4fd36160-e387-4502-b545-41e9ecd02684
231;231;;1.5;218;201;6a51b22d-3640-40f2-91e3-95587ea6605a
231;231;;1.5;221;209;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
231;231;;1.5;227;227;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
231;231;;1.5;221;209;0193dabb-4810-4d11-842b-6ba905240ebb
231;231;;1.5;210;180;b7fd22e4-83af-4875-99e4-a04860578d25
231;231;;1.5;211;182;b7779038-56d6-4363-929f-aef47f760de4
231;231;;1.5;210;180;596f26b4-de5f-4927-a4b7-43eb97bfb856
231;231;;1.5;216;195;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
231;231;;1.5;215;192;bdbbabf5-d97f-46bc-b016-9631c0123a39
231;231;;1.5;210;180;4fd36160-e387-4502-b545-41e9ecd02684
232;232;;1.5;218;202;6a51b22d-3640-40f2-91e3-95587ea6605a
232;232;;1.5;221;210;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
232;232;;1.5;227;228;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
232;232;;1.5;221;210;0193dabb-4810-4d11-842b-6ba905240ebb
232;232;;1.5;210;181;b7fd22e4-83af-4875-99e4-a04860578d25
232;232;;1.5;211;183;b7779038-56d6-4363-929f-aef47f760de4
232;232;;1.5;210;181;596f26b4-de5f-4927-a4b7-43eb97bfb856
232;232;;1.5;216;196;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
232;232;;1.5;215;193;bdbbabf5-d97f-46bc-b016-9631c0123a39
232;232;;1.5;210;181;4fd36160-e387-4502-b545-41e9ecd02684
233;233;;1.5;218;203;6a51b22d-3640-40f2-91e3-95587ea6605a
233;233;;1.5;222;211;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
233;233;;1.5;228;229;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
233;233;;1.5;222;211;0193dabb-4810-4d11-842b-6ba905240ebb
233;233;;1.5;211;182;b7fd22e4-83af-4875-99e4-a04860578d25
233;233;;1.5;211;184;b7779038-56d6-4363-929f-aef47f760de4
233;233;;1.5;211;182;596f26b4-de5f-4927-a4b7-43eb97bfb856
233;233;;1.5;217;197;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
233;233;;1.5;216;194;bdbbabf5-d97f-46bc-b016-9631c0123a39
233;233;;1.5;211;182;4fd36160-e387-4502-b545-41e9ecd02684
234;234;;1.5;218;204;6a51b22d-3640-40f2-91e3-95587ea6605a
234;234;;1.5;223;212;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
234;234;;1.5;228;230;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
234;234;;1.5;222;212;0193dabb-4810-4d11-842b-6ba905240ebb
234;234;;1.5;211;183;b7fd22e4-83af-4875-99e4-a04860578d25
234;234;;1.5;211;185;b7779038-56d6-4363-929f-aef47f760de4
234;234;;1.5;211;183;596f26b4-de5f-4927-a4b7-43eb97bfb856
234;234;;1.5;218;198;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
234;234;;1.5;217;195;bdbbabf5-d97f-46bc-b016-9631c0123a39
234;234;;1.5;212;183;4fd36160-e387-4502-b545-41e9ecd02684
235;235;;1.5;218;205;6a51b22d-3640-40f2-91e3-95587ea6605a
235;235;;1.5;224;213;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
235;235;;1.5;228;231;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
235;235;;1.5;222;213;0193dabb-4810-4d11-842b-6ba905240ebb
235;235;;1.5;211;184;b7fd22e4-83af-4875-99e4-a04860578d25
235;235;;1.5;211;186;b7779038-56d6-4363-929f-aef47f760de4
235;235;;1.5;212;184;596f26b4-de5f-4927-a4b7-43eb97bfb856
235;235;;1.5;219;199;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
235;235;;1.5;218;196;bdbbabf5-d97f-46bc-b016-9631c0123a39
235;235;;1.5;213;184;4fd36160-e387-4502-b545-41e9ecd02684
236;236;;1.5;218;206;6a51b22d-3640-40f2-91e3-95587ea6605a
236;236;;1.5;225;214;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
236;236;;1.5;228;232;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
236;236;;1.5;222;214;0193dabb-4810-4d11-842b-6ba905240ebb
236;236;;1.5;211;185;b7fd22e4-83af-4875-99e4-a04860578d25
236;236;;1.5;211;187;b7779038-56d6-4363-929f-aef47f760de4
236;236;;1.5;213;185;596f26b4-de5f-4927-a4b7-43eb97bfb856
236;236;;1.5;220;200;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
236;236;;1.5;219;197;bdbbabf5-d97f-46bc-b016-9631c0123a39
236;236;;1.5;214;185;4fd36160-e387-4502-b545-41e9ecd02684
237;237;;1.5;218;207;6a51b22d-3640-40f2-91e3-95587ea6605a
237;237;;1.5;226;215;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
237;237;;1.5;228;233;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
237;237;;1.5;222;215;0193dabb-4810-4d11-842b-6ba905240ebb
237;237;;1.5;211;186;b7fd22e4-83af-4875-99e4-a04860578d25
237;237;;1.5;211;188;b7779038-56d6-4363-929f-aef47f760de4
237;237;;1.5;214;186;596f26b4-de5f-4927-a4b7-43eb97bfb856
237;237;;1.5;220;201;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
237;237;;1.5;220;198;bdbbabf5-d97f-46bc-b016-9631c0123a39
237;237;;1.5;215;186;4fd36160-e387-4502-b545-41e9ecd02684
238;238;;1.5;219;208;6a51b22d-3640-40f2-91e3-95587ea6605a
238;238;;1.5;227;216;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
238;238;;1.5;228;234;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
238;238;;1.5;222;216;0193dabb-4810-4d11-842b-6ba905240ebb
238;238;;1.5;211;187;b7fd22e4-83af-4875-99e4-a04860578d25
238;238;;1.5;211;189;b7779038-56d6-4363-929f-aef47f760de4
238;238;;1.5;215;187;596f26b4-de5f-4927-a4b7-43eb97bfb856
238;238;;1.5;221;202;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
238;238;;1.5;221;199;bdbbabf5-d97f-46bc-b016-9631c0123a39
238;238;;1.5;216;187;4fd36160-e387-4502-b545-41e9ecd02684
239;239;;1.5;220;209;6a51b22d-3640-40f2-91e3-95587ea6605a
239;239;;1.5;228;217;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
239;239;;1.5;228;235;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
239;239;;1.5;222;217;0193dabb-4810-4d11-842b-6ba905240ebb
239;239;;1.5;211;188;b7fd22e4-83af-4875-99e4-a04860578d25
239;239;;1.5;211;190;b7779038-56d6-4363-929f-aef47f760de4
239;239;;1.5;216;188;596f26b4-de5f-4927-a4b7-43eb97bfb856
239;239;;1.5;222;203;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
239;239;;1.5;222;200;bdbbabf5-d97f-46bc-b016-9631c0123a39
239;239;;1.5;217;188;4fd36160-e387-4502-b545-41e9ecd02684
240;240;;1.5;220;210;6a51b22d-3640-40f2-91e3-95587ea6605a
240;240;;1.5;228;218;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
240;240;;1.5;228;236;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
240;240;;1.5;222;218;0193dabb-4810-4d11-842b-6ba905240ebb
240;240;;1.5;211;189;b7fd22e4-83af-4875-99e4-a04860578d25
240;240;;1.5;211;191;b7779038-56d6-4363-929f-aef47f760de4
240;240;;1.5;217;189;596f26b4-de5f-4927-a4b7-43eb97bfb856
240;240;;1.5;223;204;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
240;240;;1.5;222;201;bdbbabf5-d97f-46bc-b016-9631c0123a39
240;240;;1.5;218;189;4fd36160-e387-4502-b545-41e9ecd02684
241;241;;1.5;220;211;6a51b22d-3640-40f2-91e3-95587ea6605a
241;241;;1.5;228;219;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
241;241;;1.5;228;237;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
241;241;;1.5;222;219;0193dabb-4810-4d11-842b-6ba905240ebb
241;241;;1.5;211;190;b7fd22e4-83af-4875-99e4-a04860578d25
241;241;;1.5;211;192;b7779038-56d6-4363-929f-aef47f760de4
241;241;;1.5;218;190;596f26b4-de5f-4927-a4b7-43eb97bfb856
241;241;;1.5;223;205;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
